602.50	-160.50	2.40417480468750E-001	7.97702941894531E+001	0	-8.15679877996445E-003	-1.29062281921506E-002	3.57578182592988E-003
602.50	-170.50	2.97515869140625E-001	7.96270217895508E+001	0	-7.76630872860551E-003	-3.98201448842883E-003	6.09424617141485E-003
602.50	-180.50	4.10675048828125E-001	7.96644287109375E+001	0	1.76917249336839E-003	-2.40368256345391E-003	4.15251124650240E-003
602.50	-190.50	4.84802246093750E-001	7.95743103027344E+001	0	1.38775762170553E-002	-2.69728829152882E-003	-1.00851245224476E-003
602.50	-200.50	7.15515136718750E-001	7.96602935791016E+001	0	7.76573969051242E-003	-1.16767250001431E-002	-9.24997590482235E-003
602.50	-210.50	7.92358398437500E-001	7.94183502197266E+001	0	-5.41496183723211E-003	-1.87796000391245E-002	-8.59436951577663E-003
602.50	-220.50	7.41180419921875E-001	7.93135375976563E+001	0	-9.50673129409552E-003	-2.12845224887133E-002	-9.20092873275280E-003
602.50	-230.50	6.46240234375000E-001	7.89873504638672E+001	0	-5.87388779968023E-003	-2.40737423300743E-002	-8.79101455211639E-003
602.50	-240.50	7.69958496093750E-001	7.88449401855469E+001	0	-1.83100756257772E-002	-1.13113913685083E-002	-1.82282757014036E-002
602.50	-250.50	6.78863525390625E-001	7.87791748046875E+001	0	-2.39274445921183E-002	-4.04533790424466E-003	-8.94177239388227E-004
602.50	-260.50	9.13238525390625E-001	7.87743072509766E+001	0	-1.31434779614210E-002	-5.34398062154651E-003	9.57051105797291E-003
602.50	-270.50	1.13510131835938E+000	7.86396179199219E+001	0	-7.70533364266157E-003	-1.43673457205296E-002	1.21120233088732E-002
602.50	-280.50	1.18164062500000E+000	7.84369506835938E+001	0	3.69939487427473E-003	-8.77551175653934E-003	-1.67064312845469E-002
602.50	-290.50	2.27874755859375E-001	7.84197845458984E+001	0	1.84647273272276E-002	-3.29807959496975E-002	-4.33058589696884E-002
602.50	-300.50	-6.62200927734375E-001	7.76994323730469E+001	0	2.27194596081972E-002	-4.22934256494045E-002	-5.34432902932167E-002
602.50	-310.50	-1.69918823242188E+000	7.74745025634766E+001	0	2.29551568627357E-002	-2.55223885178566E-002	-3.54560352861881E-002
