602.50	-160.50	6.69189453125000E-001	2.32157897949219E+001	0	5.16617437824607E-003	-7.71079445257783E-003	-3.72720835730433E-003
602.50	-170.50	6.61773681640625E-001	2.31466140747070E+001	0	4.81828767806292E-003	-3.47614707425237E-003	-2.68141808919609E-003
602.50	-180.50	6.94824218750000E-001	2.31585235595703E+001	0	6.13247137516737E-003	-1.88911403529346E-003	-7.37260037567466E-004
602.50	-190.50	6.79382324218750E-001	2.30780487060547E+001	0	4.83959633857012E-003	-3.81458690389991E-003	-3.73837538063526E-004
602.50	-200.50	7.36785888671875E-001	2.30285415649414E+001	0	-1.10761914402246E-003	-5.85848232731223E-003	-7.14854919351637E-004
602.50	-210.50	7.22137451171875E-001	2.29736709594727E+001	0	4.76098619401455E-004	3.23289074003696E-003	-1.07111921533942E-003
602.50	-220.50	7.51739501953125E-001	2.31339416503906E+001	0	3.68767464533448E-003	-4.27386723458767E-003	-6.08057156205177E-003
602.50	-230.50	8.47137451171875E-001	2.28884201049805E+001	0	4.03669284423813E-004	-1.21473195031285E-002	-6.34751375764608E-003
602.50	-240.50	8.53057861328125E-001	2.28660125732422E+001	0	-2.17920029535890E-003	2.20765406265855E-003	-3.17391520366073E-003
602.50	-250.50	8.04107666015625E-001	2.29033660888672E+001	0	2.50239437445998E-003	7.46136298403144E-004	-7.29994149878621E-004
602.50	-260.50	8.32611083984375E-001	2.28611602783203E+001	0	9.10982117056847E-003	-3.64937190897763E-003	3.97194689139724E-003
602.50	-270.50	9.57977294921875E-001	2.28141632080078E+001	0	9.29868500679731E-003	-3.72288981452584E-003	3.30738769844174E-003
602.50	-280.50	1.10842895507813E+000	2.27833099365234E+001	0	3.19917779415846E-003	2.03025992959738E-003	3.31976101733744E-004
602.50	-290.50	1.23342895507813E+000	2.28714599609375E+001	0	-3.42035433277488E-003	2.22566770389676E-004	-2.02895281836390E-003
602.50	-300.50	1.22174072265625E+000	2.27839660644531E+001	0	-1.23552535660565E-003	-5.69236092269421E-003	-9.66082420200109E-003
602.50	-310.50	9.63867187500000E-001	2.27270812988281E+001	0	5.99337462335825E-003	-5.69851510226727E-003	-8.82339943200350E-003
602.50	-320.50	8.52996826171875E-001	2.26630706787109E+001	0	6.54748082160950E-003	-4.06998163089156E-003	-1.33427130058408E-002
602.50	-330.50	6.79901123046875E-001	2.26414794921875E+001	0	3.83186992257833E-003	-5.17847063019872E-003	-9.84307751059532E-003
602.50	-340.50	5.36712646484375E-001	2.25347900390625E+001	0	5.34243602305651E-003	-3.48680373281240E-003	-7.10321683436632E-003
602.50	-350.50	4.27795410156250E-001	2.25471343994141E+001	0	6.16655498743057E-003	-4.92034293711185E-003	-9.15697216987610E-003
602.50	-360.50	3.44329833984375E-001	2.24255371093750E+001	0	3.75855690799654E-003	-5.99370384588838E-003	-1.19114834815264E-002
602.50	-370.50	2.81158447265625E-001	2.24189453125000E+001	0	2.67649674788117E-003	-9.21597180422395E-004	-5.88296027854085E-003
602.50	-380.50	2.43408203125000E-001	2.23985748291016E+001	0	-1.07306160498410E-003	-4.05798945575953E-003	-1.08028929680586E-002
602.50	-390.50	1.48101806640625E-001	2.23253784179688E+001	0	-2.32981517910957E-003	-6.02952204644680E-003	-1.24304480850697E-002
602.50	-400.50	-1.12701416015625E-001	2.22660522460938E+001	0	9.93984844535589E-003	-1.15360245108604E-002	-1.66001617908478E-002
602.50	-410.50	-3.90380859375000E-001	2.20924072265625E+001	0	1.61928571760654E-002	-1.22752832248807E-002	-1.87806412577629E-002
602.50	-420.50	-6.25030517578125E-001	2.19777832031250E+001	0	1.07705248519778E-002	-1.45085062831640E-002	-1.60165112465620E-002
602.50	-430.50	-8.19946289062500E-001	2.17330474853516E+001	0	2.59054172784090E-003	-9.43498965352774E-003	-1.91789828240871E-002
602.50	-440.50	-1.18301391601563E+000	2.17645721435547E+001	0	6.85763545334339E-003	-2.96569941565394E-003	-9.28389839828014E-003
602.50	-450.50	-1.20324707031250E+000	2.16897430419922E+001	0	1.01081496104598E-002	-1.15526840090752E-002	-7.29771703481674E-003
602.50	-460.50	-1.16647338867188E+000	2.15438995361328E+001	0	1.22386552393436E-002	-1.57708786427975E-002	2.35329288989305E-003
602.50	-470.50	-1.12631225585938E+000	2.13767547607422E+001	0	2.54498329013586E-002	-1.29952374845743E-002	-2.37241201102734E-003
602.50	-480.50	-1.16101074218750E+000	2.12786407470703E+001	0	2.98453494906425E-002	-2.00705435127020E-002	-1.10001675784588E-002
602.50	-490.50	-1.23019409179688E+000	2.09622955322266E+001	0	2.84659676253796E-002	-2.12871544063091E-002	-9.98017378151417E-003
602.50	-500.50	-1.12850952148438E+000	2.08540039062500E+001	0	2.47943568974733E-002	-1.37363057583570E-002	-3.46954958513379E-003
602.50	-510.50	-1.03057861328125E+000	2.07051696777344E+001	0	1.84261277318001E-002	-1.68884061276913E-002	-1.01000303402543E-004
602.50	-520.50	-9.17419433593750E-001	2.05286865234375E+001	0	1.49858407676220E-002	-1.75630114972591E-002	7.52805499359965E-006
602.50	-530.50	-8.36883544921875E-001	2.03628540039063E+001	0	1.65731199085712E-002	-2.00444497168064E-002	-4.31504612788558E-003
602.50	-540.50	-8.41278076171875E-001	2.01299743652344E+001	0	2.19457782804966E-002	-3.08277234435081E-002	-7.71656166762114E-003
602.50	-550.50	-8.36761474609375E-001	1.97355041503906E+001	0	2.92248427867889E-002	-3.19259539246559E-002	-1.88235973473638E-003
602.50	-560.50	-7.43988037109375E-001	1.94707031250000E+001	0	2.64852046966553E-002	-2.22138408571482E-002	-8.21884255856276E-004
602.50	-570.50	-6.08398437500000E-001	1.92889099121094E+001	0	1.84522587805986E-002	-1.97274666279554E-002	1.75563222728670E-003
602.50	-580.50	-4.17602539062500E-001	1.91378784179688E+001	0	1.26959104090929E-002	-2.63372175395489E-002	-6.28046551719308E-003
602.50	-590.50	-3.54980468750000E-001	1.88401489257813E+001	0	1.08530782163143E-002	-2.11763326078653E-002	1.58843770623207E-003
602.50	-600.50	-1.66473388671875E-001	1.87578125000000E+001	0	1.66667476296425E-002	-7.42666795849800E-003	6.37757591903210E-004
602.50	-610.50	-2.32666015625000E-001	1.87348327636719E+001	0	1.70045513659716E-002	-7.66678992658854E-003	-2.92381457984447E-003
602.50	-620.50	-8.31298828125000E-002	1.86202087402344E+001	0	8.26408155262470E-003	-1.65826417505741E-002	-6.58682361245155E-003
602.50	-630.50	-1.93206787109375E-001	1.84081726074219E+001	0	1.36981913819909E-002	-2.18776352703571E-002	-2.53026559948921E-003
602.50	-640.50	-2.60131835937500E-001	1.81849975585938E+001	0	2.38820724189281E-002	-1.79505310952663E-002	-1.22980796732008E-003
602.50	-650.50	-2.38311767578125E-001	1.80627746582031E+001	0	1.54567081481218E-002	-1.13800372928381E-002	-3.90924233943224E-003
602.50	-660.50	-2.58666992187500E-001	1.79714660644531E+001	0	9.98448021709919E-003	-1.57872214913368E-002	-1.45627814345062E-003
602.50	-670.50	-2.73376464843750E-001	1.76803894042969E+001	0	1.18486825376749E-002	-1.17020364850760E-002	9.29532339796424E-004
602.50	-680.50	-2.71484375000000E-001	1.76683959960938E+001	0	1.23735498636961E-002	-7.20115937292576E-003	4.50169388204813E-003
